2025-11-25 20:09:42,467 - __main__ - INFO - 启动DNC参数计算系统
2025-11-25 20:09:42,467 - __main__ - ERROR - 缺少必要的依赖包: openpyxl
2025-11-25 20:09:42,467 - __main__ - ERROR - 依赖项检查失败，程序退出
2025-11-25 20:12:19,676 - __main__ - INFO - 启动DNC参数计算系统
2025-11-25 20:12:19,676 - __main__ - ERROR - 缺少必要的依赖包: openpyxl
2025-11-25 20:12:19,677 - __main__ - ERROR - 依赖项检查失败，程序退出
2025-11-25 20:13:20,861 - __main__ - INFO - 启动DNC参数计算系统
2025-11-25 20:13:22,618 - __main__ - WARNING - 未找到原始master数据目录，将使用空目录
2025-11-25 20:13:28,283 - __main__ - INFO - 启动用户界面
2025-11-25 20:13:28,285 - src.config.config_manager - WARNING - 配置文件不存在: config\app_config.ini
2025-11-25 20:13:28,293 - src.config.config_manager - INFO - 默认配置文件已创建: config\app_config.ini
2025-11-25 20:13:28,370 - src.config.config_manager - INFO - 配置文件加载成功: config\app_config.ini
2025-11-25 20:16:12,183 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\load.csv, 共 11 条记录
2025-11-25 20:16:12,183 - src.data.data_manager - INFO - 加载PRG文件: prg2/load.csv, 11 条记录
2025-11-25 20:16:12,183 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\measure.csv, 共 0 条记录
2025-11-25 20:16:12,183 - src.data.data_manager - INFO - 加载PRG文件: prg2/measure.csv, 0 条记录
2025-11-25 20:16:12,184 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\preset.csv, 共 0 条记录
2025-11-25 20:16:12,184 - src.data.data_manager - INFO - 加载PRG文件: prg2/preset.csv, 0 条记录
2025-11-25 20:16:12,185 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\relation.csv, 共 58 条记录
2025-11-25 20:16:12,185 - src.data.data_manager - INFO - 加载PRG文件: prg2/relation.csv, 58 条记录
2025-11-25 20:16:12,186 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\select.csv, 共 0 条记录
2025-11-25 20:16:12,186 - src.data.data_manager - INFO - 加载PRG文件: prg2/select.csv, 0 条记录
2025-11-25 20:16:12,187 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\switch.csv, 共 0 条记录
2025-11-25 20:16:12,187 - src.data.data_manager - INFO - 加载PRG文件: prg2/switch.csv, 0 条记录
2025-11-25 20:16:12,203 - src.data.data_manager - INFO - 产品数据索引构建完成: 43313 种产品型号
2025-11-25 20:16:12,203 - src.data.data_manager - INFO - 所有CSV文件加载完成
2025-11-25 20:18:23,669 - __main__ - INFO - 启动DNC参数计算系统
2025-11-25 20:18:24,194 - __main__ - WARNING - 未找到原始master数据目录，将使用空目录
2025-11-25 20:18:24,397 - __main__ - INFO - 启动用户界面
2025-11-25 20:18:24,399 - src.config.config_manager - INFO - 配置文件加载成功: config\app_config.ini
2025-11-25 20:18:24,400 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\ini.csv, 共 46 条记录
2025-11-25 20:18:24,401 - src.data.data_manager - INFO - 加载CSV文件: ini.csv, 46 条记录
2025-11-25 20:18:24,401 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg.csv, 共 2 条记录
2025-11-25 20:18:24,402 - src.data.data_manager - INFO - 加载CSV文件: prg.csv, 2 条记录
2025-11-25 20:18:24,402 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\header.csv, 共 5 条记录
2025-11-25 20:18:24,403 - src.data.data_manager - INFO - 加载CSV文件: header.csv, 5 条记录
2025-11-25 20:18:24,403 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\math.csv, 共 19 条记录
2025-11-25 20:18:24,403 - src.data.data_manager - INFO - 加载CSV文件: math.csv, 19 条记录
2025-11-25 20:18:24,512 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_define.csv, 共 43440 条记录
2025-11-25 20:18:24,513 - src.data.data_manager - INFO - 加载CSV文件: type_define.csv, 43440 条记录
2025-11-25 20:18:24,514 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_relation.csv, 共 0 条记录
2025-11-25 20:18:24,514 - src.data.data_manager - INFO - 加载CSV文件: type_relation.csv, 0 条记录
2025-11-25 20:18:24,653 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_prg.csv, 共 50328 条记录
2025-11-25 20:18:24,655 - src.data.data_manager - INFO - 加载CSV文件: type_prg.csv, 50328 条记录
2025-11-25 20:18:24,656 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_chngvl.csv, 共 0 条记录
2025-11-25 20:18:24,656 - src.data.data_manager - INFO - 加载CSV文件: type_chngvl.csv, 0 条记录
2025-11-25 20:18:24,657 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\add.csv, 共 0 条记录
2025-11-25 20:18:24,658 - src.data.data_manager - INFO - 加载PRG文件: prg1/add.csv, 0 条记录
2025-11-25 20:18:24,659 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\calc.csv, 共 7 条记录
2025-11-25 20:18:24,659 - src.data.data_manager - INFO - 加载PRG文件: prg1/calc.csv, 7 条记录
2025-11-25 20:18:24,660 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\chngValue.csv, 共 2 条记录
2025-11-25 20:18:24,660 - src.data.data_manager - INFO - 加载PRG文件: prg1/chngValue.csv, 2 条记录
2025-11-25 20:18:24,661 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\cntrl_rex.csv, 共 51 条记录
2025-11-25 20:18:24,661 - src.data.data_manager - INFO - 加载PRG文件: prg1/cntrl_rex.csv, 51 条记录
2025-11-25 20:18:24,662 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\cntrl.csv, 共 66 条记录
2025-11-25 20:18:24,662 - src.data.data_manager - INFO - 加载PRG文件: prg1/cntrl.csv, 66 条记录
2025-11-25 20:18:24,663 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\correct.csv, 共 0 条记录
2025-11-25 20:18:24,663 - src.data.data_manager - INFO - 加载PRG文件: prg1/correct.csv, 0 条记录
2025-11-25 20:18:24,665 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\define.csv, 共 176 条记录
2025-11-25 20:18:24,665 - src.data.data_manager - INFO - 加载PRG文件: prg1/define.csv, 176 条记录
2025-11-25 20:18:24,666 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\input.csv, 共 0 条记录
2025-11-25 20:18:24,666 - src.data.data_manager - INFO - 加载PRG文件: prg1/input.csv, 0 条记录
2025-11-25 20:18:24,667 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\load.csv, 共 10 条记录
2025-11-25 20:18:24,667 - src.data.data_manager - INFO - 加载PRG文件: prg1/load.csv, 10 条记录
2025-11-25 20:18:24,668 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\measure.csv, 共 0 条记录
2025-11-25 20:18:24,668 - src.data.data_manager - INFO - 加载PRG文件: prg1/measure.csv, 0 条记录
2025-11-25 20:18:24,669 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\preset.csv, 共 0 条记录
2025-11-25 20:18:24,670 - src.data.data_manager - INFO - 加载PRG文件: prg1/preset.csv, 0 条记录
2025-11-25 20:18:24,671 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\relation.csv, 共 110 条记录
2025-11-25 20:18:24,672 - src.data.data_manager - INFO - 加载PRG文件: prg1/relation.csv, 110 条记录
2025-11-25 20:18:24,673 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\select.csv, 共 10 条记录
2025-11-25 20:18:24,673 - src.data.data_manager - INFO - 加载PRG文件: prg1/select.csv, 10 条记录
2025-11-25 20:18:24,674 - src.data.csv_processor - ERROR - 读取CSV文件失败 data\master\prg1\switch.csv: 'utf-8' codec can't decode byte 0xef in position 37: invalid continuation byte
2025-11-25 20:18:24,675 - src.data.data_manager - INFO - 加载PRG文件: prg1/switch.csv, 0 条记录
2025-11-25 20:18:24,698 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\type_define.csv, 共 8276 条记录
2025-11-25 20:18:24,699 - src.data.data_manager - INFO - 加载PRG文件: prg1/type_define.csv, 8276 条记录
2025-11-25 20:18:24,720 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\type_prg.csv, 共 8284 条记录
2025-11-25 20:18:24,720 - src.data.data_manager - INFO - 加载PRG文件: prg1/type_prg.csv, 8284 条记录
2025-11-25 20:18:24,722 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\add.csv, 共 0 条记录
2025-11-25 20:18:24,722 - src.data.data_manager - INFO - 加载PRG文件: prg2/add.csv, 0 条记录
2025-11-25 20:18:24,723 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\calc.csv, 共 7 条记录
2025-11-25 20:18:24,723 - src.data.data_manager - INFO - 加载PRG文件: prg2/calc.csv, 7 条记录
2025-11-25 20:18:24,724 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\chngValue.csv, 共 2 条记录
2025-11-25 20:18:24,724 - src.data.data_manager - INFO - 加载PRG文件: prg2/chngValue.csv, 2 条记录
2025-11-25 20:18:24,725 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\cntrl_rex.csv, 共 51 条记录
2025-11-25 20:18:24,725 - src.data.data_manager - INFO - 加载PRG文件: prg2/cntrl_rex.csv, 51 条记录
2025-11-25 20:18:24,726 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\cntrl.csv, 共 42 条记录
2025-11-25 20:18:24,727 - src.data.data_manager - INFO - 加载PRG文件: prg2/cntrl.csv, 42 条记录
2025-11-25 20:18:24,728 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\correct.csv, 共 0 条记录
2025-11-25 20:18:24,728 - src.data.data_manager - INFO - 加载PRG文件: prg2/correct.csv, 0 条记录
2025-11-25 20:18:24,729 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\define.csv, 共 161 条记录
2025-11-25 20:18:24,730 - src.data.data_manager - INFO - 加载PRG文件: prg2/define.csv, 161 条记录
2025-11-25 20:18:24,731 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\load.csv, 共 11 条记录
2025-11-25 20:18:24,731 - src.data.data_manager - INFO - 加载PRG文件: prg2/load.csv, 11 条记录
2025-11-25 20:18:24,732 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\measure.csv, 共 0 条记录
2025-11-25 20:18:24,732 - src.data.data_manager - INFO - 加载PRG文件: prg2/measure.csv, 0 条记录
2025-11-25 20:18:24,733 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\preset.csv, 共 0 条记录
2025-11-25 20:18:24,733 - src.data.data_manager - INFO - 加载PRG文件: prg2/preset.csv, 0 条记录
2025-11-25 20:18:24,735 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\relation.csv, 共 58 条记录
2025-11-25 20:18:24,736 - src.data.data_manager - INFO - 加载PRG文件: prg2/relation.csv, 58 条记录
2025-11-25 20:18:24,737 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\select.csv, 共 0 条记录
2025-11-25 20:18:24,737 - src.data.data_manager - INFO - 加载PRG文件: prg2/select.csv, 0 条记录
2025-11-25 20:18:24,738 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\switch.csv, 共 0 条记录
2025-11-25 20:18:24,739 - src.data.data_manager - INFO - 加载PRG文件: prg2/switch.csv, 0 条记录
2025-11-25 20:18:24,749 - src.data.data_manager - INFO - 产品数据索引构建完成: 43313 种产品型号
2025-11-25 20:18:24,749 - src.data.data_manager - INFO - 所有CSV文件加载完成
2025-11-25 20:22:17,212 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\ini.csv, 共 46 条记录
2025-11-25 20:22:17,214 - src.data.data_manager - INFO - 加载CSV文件: ini.csv, 46 条记录
2025-11-25 20:22:17,219 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg.csv, 共 2 条记录
2025-11-25 20:22:17,221 - src.data.data_manager - INFO - 加载CSV文件: prg.csv, 2 条记录
2025-11-25 20:22:17,224 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\header.csv, 共 5 条记录
2025-11-25 20:22:17,225 - src.data.data_manager - INFO - 加载CSV文件: header.csv, 5 条记录
2025-11-25 20:22:17,227 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\math.csv, 共 19 条记录
2025-11-25 20:22:17,227 - src.data.data_manager - INFO - 加载CSV文件: math.csv, 19 条记录
2025-11-25 20:22:17,727 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_define.csv, 共 43440 条记录
2025-11-25 20:22:17,741 - src.data.data_manager - INFO - 加载CSV文件: type_define.csv, 43440 条记录
2025-11-25 20:22:17,747 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_relation.csv, 共 0 条记录
2025-11-25 20:22:17,751 - src.data.data_manager - INFO - 加载CSV文件: type_relation.csv, 0 条记录
2025-11-25 20:22:18,397 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_prg.csv, 共 50328 条记录
2025-11-25 20:22:18,427 - src.data.data_manager - INFO - 加载CSV文件: type_prg.csv, 50328 条记录
2025-11-25 20:22:18,434 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\type_chngvl.csv, 共 0 条记录
2025-11-25 20:22:18,438 - src.data.data_manager - INFO - 加载CSV文件: type_chngvl.csv, 0 条记录
2025-11-25 20:22:18,444 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\add.csv, 共 0 条记录
2025-11-25 20:22:18,446 - src.data.data_manager - INFO - 加载PRG文件: prg1/add.csv, 0 条记录
2025-11-25 20:22:18,449 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\calc.csv, 共 7 条记录
2025-11-25 20:22:18,451 - src.data.data_manager - INFO - 加载PRG文件: prg1/calc.csv, 7 条记录
2025-11-25 20:22:18,455 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\chngValue.csv, 共 2 条记录
2025-11-25 20:22:18,456 - src.data.data_manager - INFO - 加载PRG文件: prg1/chngValue.csv, 2 条记录
2025-11-25 20:22:18,458 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\cntrl_rex.csv, 共 51 条记录
2025-11-25 20:22:18,459 - src.data.data_manager - INFO - 加载PRG文件: prg1/cntrl_rex.csv, 51 条记录
2025-11-25 20:22:18,462 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\cntrl.csv, 共 66 条记录
2025-11-25 20:22:18,465 - src.data.data_manager - INFO - 加载PRG文件: prg1/cntrl.csv, 66 条记录
2025-11-25 20:22:18,473 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\correct.csv, 共 0 条记录
2025-11-25 20:22:18,478 - src.data.data_manager - INFO - 加载PRG文件: prg1/correct.csv, 0 条记录
2025-11-25 20:22:18,484 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\define.csv, 共 176 条记录
2025-11-25 20:22:18,485 - src.data.data_manager - INFO - 加载PRG文件: prg1/define.csv, 176 条记录
2025-11-25 20:22:18,488 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\input.csv, 共 0 条记录
2025-11-25 20:22:18,491 - src.data.data_manager - INFO - 加载PRG文件: prg1/input.csv, 0 条记录
2025-11-25 20:22:18,494 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\load.csv, 共 10 条记录
2025-11-25 20:22:18,496 - src.data.data_manager - INFO - 加载PRG文件: prg1/load.csv, 10 条记录
2025-11-25 20:22:18,500 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\measure.csv, 共 0 条记录
2025-11-25 20:22:18,503 - src.data.data_manager - INFO - 加载PRG文件: prg1/measure.csv, 0 条记录
2025-11-25 20:22:18,509 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\preset.csv, 共 0 条记录
2025-11-25 20:22:18,511 - src.data.data_manager - INFO - 加载PRG文件: prg1/preset.csv, 0 条记录
2025-11-25 20:22:18,520 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\relation.csv, 共 110 条记录
2025-11-25 20:22:18,522 - src.data.data_manager - INFO - 加载PRG文件: prg1/relation.csv, 110 条记录
2025-11-25 20:22:18,526 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\select.csv, 共 10 条记录
2025-11-25 20:22:18,541 - src.data.data_manager - INFO - 加载PRG文件: prg1/select.csv, 10 条记录
2025-11-25 20:22:18,544 - src.data.csv_processor - ERROR - 读取CSV文件失败 data\master\prg1\switch.csv: 'utf-8' codec can't decode byte 0xef in position 37: invalid continuation byte
2025-11-25 20:22:18,545 - src.data.data_manager - INFO - 加载PRG文件: prg1/switch.csv, 0 条记录
2025-11-25 20:22:18,617 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\type_define.csv, 共 8276 条记录
2025-11-25 20:22:18,632 - src.data.data_manager - INFO - 加载PRG文件: prg1/type_define.csv, 8276 条记录
2025-11-25 20:22:18,706 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg1\type_prg.csv, 共 8284 条记录
2025-11-25 20:22:18,720 - src.data.data_manager - INFO - 加载PRG文件: prg1/type_prg.csv, 8284 条记录
2025-11-25 20:22:18,724 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\add.csv, 共 0 条记录
2025-11-25 20:22:18,726 - src.data.data_manager - INFO - 加载PRG文件: prg2/add.csv, 0 条记录
2025-11-25 20:22:18,728 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\calc.csv, 共 7 条记录
2025-11-25 20:22:18,729 - src.data.data_manager - INFO - 加载PRG文件: prg2/calc.csv, 7 条记录
2025-11-25 20:22:18,732 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\chngValue.csv, 共 2 条记录
2025-11-25 20:22:18,733 - src.data.data_manager - INFO - 加载PRG文件: prg2/chngValue.csv, 2 条记录
2025-11-25 20:22:18,735 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\cntrl_rex.csv, 共 51 条记录
2025-11-25 20:22:18,737 - src.data.data_manager - INFO - 加载PRG文件: prg2/cntrl_rex.csv, 51 条记录
2025-11-25 20:22:18,740 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\cntrl.csv, 共 42 条记录
2025-11-25 20:22:18,741 - src.data.data_manager - INFO - 加载PRG文件: prg2/cntrl.csv, 42 条记录
2025-11-25 20:22:18,743 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\correct.csv, 共 0 条记录
2025-11-25 20:22:18,746 - src.data.data_manager - INFO - 加载PRG文件: prg2/correct.csv, 0 条记录
2025-11-25 20:22:18,752 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\define.csv, 共 161 条记录
2025-11-25 20:22:18,757 - src.data.data_manager - INFO - 加载PRG文件: prg2/define.csv, 161 条记录
2025-11-25 20:22:18,763 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\load.csv, 共 11 条记录
2025-11-25 20:22:18,770 - src.data.data_manager - INFO - 加载PRG文件: prg2/load.csv, 11 条记录
2025-11-25 20:22:18,774 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\measure.csv, 共 0 条记录
2025-11-25 20:22:18,781 - src.data.data_manager - INFO - 加载PRG文件: prg2/measure.csv, 0 条记录
2025-11-25 20:22:18,789 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\preset.csv, 共 0 条记录
2025-11-25 20:22:18,792 - src.data.data_manager - INFO - 加载PRG文件: prg2/preset.csv, 0 条记录
2025-11-25 20:22:18,800 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\relation.csv, 共 58 条记录
2025-11-25 20:22:18,803 - src.data.data_manager - INFO - 加载PRG文件: prg2/relation.csv, 58 条记录
2025-11-25 20:22:18,808 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\select.csv, 共 0 条记录
2025-11-25 20:22:18,817 - src.data.data_manager - INFO - 加载PRG文件: prg2/select.csv, 0 条记录
2025-11-25 20:22:18,820 - src.data.csv_processor - INFO - CSV文件读取成功: data\master\prg2\switch.csv, 共 0 条记录
2025-11-25 20:22:18,823 - src.data.data_manager - INFO - 加载PRG文件: prg2/switch.csv, 0 条记录
2025-11-25 20:22:18,904 - src.data.data_manager - INFO - 产品数据索引构建完成: 43313 种产品型号
2025-11-25 20:22:18,908 - src.data.data_manager - INFO - 所有CSV文件加载完成
2025-11-25 20:29:22,368 - __main__ - INFO - 应用程序正常退出
2025-11-25 20:36:21,338 - __main__ - INFO - 启动DNC参数计算系统
